processid	sampleid	bin_uri	genus_name	lat	lon
GBMNE59896-22	MZ026217	BOLD:ABY9182	Fabriciana	44.201	7.074
GRAFW1624-12	ZA2012-2291	BOLD:AAA2067	Boloria	74.1685	-42.0757
HBNK613-07	612NK-JB2914	BOLD:AAB1505	Boloria	64.56	-138.25
HBNKB118-07	766NK-TK22	BOLD:AAA4400	Speyeria	44.13	-118.971
LCH035-04	04HBL003035	BOLD:AAA2067	Boloria	58.73	-93.82
LCH489-04	04HBL003489	BOLD:AAA5114	Boloria	58.73	-93.82
LCHQ108-07	07PROBE-10877	BOLD:AAA3397	Boloria	58.632	-93.819
LEATG518-14	TLMF Lep 14305	BOLD:ABZ5868	Boloria	47.066	12.091
LEFIA746-10	MM04100	BOLD:AAA9406	Boloria	68.997	20.744
LEFIG488-10	MM14553	BOLD:ACF3121	Boloria	69.063	21.102
LEFIJ543-10	MM17168	BOLD:AAA9406	Boloria	69.0456	20.8554
LEPPA266-12	MACN-Bar-Lep-ct 02611	BOLD:AAD0315	Dryadula	-25.1205	-58.1724
LPABB813-09	08BBLEP-04133	BOLD:AAA2067	Boloria	51.061	-115.784
LPMN970-08	08BBLEP-02779	BOLD:ABZ0596	Speyeria	50.873	-100.05
MBIO483-13	R2BL82	BOLD:AAW5482	NA	3.13	101.657
MHMXE555-06	06-SRNP-56262	BOLD:ABY6118	Tithorea	10.771	-85.429
MHMXY380-09	08-SRNP-41312	BOLD:AAB8261	Heliconius	10.89	-85.269
MHMXY458-09	08-SRNP-36344	BOLD:AAA8568	Dircenna	10.927	-85.468
MHMYA1324-09	08-SRNP-24730	BOLD:AAA8547	Greta	11.0268	-85.4955
MHMYF076-10	09-SRNP-35901	BOLD:AAB0608	Pteronymia	10.929	-85.464
MHMYQ212-12	11-SRNP-81062	BOLD:AAB6972	Mechanitis	10.944	-85.3174
ACRJP172-09	BC-MNHNJP0454	BOLD:AAJ2814	Acraea	-10.5	34
ANEPT576-15	IRIC-A1195	BOLD:ABX5004	Acraea	-13.1628	27.7552
BLPDV5021-18	18-SRNP-20279	BOLD:AAC2520	Pseudoscada	11.002	-85.4617
GBCAB7221-24	ON586742	BOLD:AAB2344	Fabriciana	57.6985	18.7235
GBGL10024-12	HM052003	BOLD:AAB8261	Heliconius	-8.52272	-74.1142
GBGL23974-19	KY750025	BOLD:ADJ7884	Pteronymia	4.18775	-72.6445
GBGL43237-21	MW020506	BOLD:AAA2067	Boloria	64.86	-147.74
GBGL43239-21	MW020508	BOLD:AAA2067	Boloria	68.46	-149.42
GBGL9762-12	HM051741	BOLD:AAC3055	Melinaea	-8.52272	-74.1142
GBGL9782-12	HM051761	BOLD:AAC3055	Melinaea	-8.52272	-74.1142
GBGL9994-12	HM051973	BOLD:ACB4679	Oleria	-8.52272	-74.1142
GBGL9999-12	HM051978	BOLD:AAD3249	Oleria	-8.52272	-74.1142
GBLN1514-08	EU069002	BOLD:AAC3055	Melinaea	-0.5	-76.37
GBLN3728-14	JX573772	BOLD:ACQ3467	Greta	-4.69	-79.09
GBLN3790-14	JX573762	BOLD:ABU9618	Eutresis	-0.65	-77.78
GBMIN70871-17	KR150537	BOLD:AAC5742	Euploea	-18.72	146.3
HBNK529-07	611NK-JB1541	BOLD:AAA2067	Boloria	66.674	-136.335
LEFID495-10	MM06452	BOLD:AAB1747	Boloria	66.226	29.222
LEPAA005-16	GBIFCH-BOL_LEPAA_0005	BOLD:AAA8958	Argynnis	46.726	7.24242
LEPPA273-12	MACN-Bar-Lep-ct 02619	BOLD:AAD0315	Dryadula	-25.1205	-58.1724
LNU222-17	AVM_224	BOLD:ACD4058	Vindula	22.4191	103.852
LOTA823-09	BC-GVW1011	BOLD:ABY4558	Acraea	0.482	10.238
MABUT170-10	NIBGE BUT-00170	BOLD:AAW5482	Phalanta	33.7667	73.8833
MHMXB856-06	06-SRNP-30167	BOLD:ABZ7076	Heliconius	10.989	-85.426
MHMYL13189-17	16-SRNP-27227	BOLD:AAB6972	Mechanitis	10.9654	-85.3239
MHMYQ207-12	11-SRNP-21722	BOLD:AAT9945	Hyposcada	11.0331	-85.4288
OXB1510-16	RVcoll14W445	BOLD:AAB2322	Argynnis	53.33	-3.83
PHLAW004-13	TLMF Lep 09801	BOLD:AAA3397	Boloria	47.369	9.912
SAMOA115-17	CB_MOS03	BOLD:AAA9566	Danaus	-13.715	-172.596
SAWSA15166-23	CBG-A02847-G01	BOLD:AAY7207	NA	-26.092	27.842
SZCBP366-15	SCBP1366	BOLD:AAJ1582	Argynnis	22.558	114.147
TRIHL1123-22	IAvH-TRI-A2232	BOLD:ABY6118	Tithorea	3.06556	-75.3708
USLEP1517-10	10BBLEP-01517	BOLD:AAD6393	Danaus	32.4249	-110.909
WMB256-11	RVcoll.09-V290	BOLD:AAA8713	Issoria	43.554	5.73
ACRJP085-09	BC-MNHNJP0367	BOLD:AAE8624	Acraea	-7	37.6667
ACRJP1047-23	BC-MNHNJP1390	BOLD:AAD2489	Acraea	1.25	30.883
ACRJP842-15	BC-MNHNJP1184	BOLD:ABY5917	Acraea	1.28217	32.3437
ASARD2417-12	INB0003435559	BOLD:AAC2520	Pseudoscada	9.962	-83.448
BLPDA1313-18	18-SRNP-36025	BOLD:AAA8568	Dircenna	9.86347	-84.1467
DRYAS7725-15	24390-C06	BOLD:AAA3398	Boloria	74.4667	-20.5667
EULEP6172-20	RVcoll17C593	BOLD:AAA9312	Brenthis	46.6424	2.19402
FWEB008-20	SIHOL675	BOLD:ADQ5676	NA	1.28217	32.3437
GBCAB7256-24	ON586755	BOLD:AAB2344	Fabriciana	56.6082	14.231
GBGL10051-12	HM052030	BOLD:AAD2671	Heliconius	-8.52272	-74.1142
GBLN1682-08	EU068816	BOLD:AAD5358	Hypothyris	-0.52	-76.4
GBMIN22102-13	JF451020	BOLD:ACF4540	Mechanitis	-1.0667	-77.6
GBMIN85277-17	KY750020	BOLD:ADR2847	Pteronymia	-1.56427	-78.463
GBMNC57136-20	MH635340	BOLD:ABX5122	Danaus	29.16	79.21
GBMNE59891-22	MZ026212	BOLD:ABY9182	Fabriciana	46.533	10.483
GMGMM006-14	BIOUG17296-A04	BOLD:AAA8958	Argynnis	50.552	7.17
GRAFW023-11	za2011-023	BOLD:AAA2067	Boloria	74.4667	-20.5667
GWOSA736-10	BC ZSM Lep 35747	BOLD:AAA9312	Brenthis	48.6778	13.1314
HBNK623-07	612NK-JB336	BOLD:AAA3397	Boloria	65.009	-139.199
LEATF455-14	TLMF Lep 13767	BOLD:ACS2433	Boloria	46.496	11.152
LEATG516-14	TLMF Lep 14303	BOLD:AAA8713	Issoria	46.814	11.946
LEATH712-14	TLMF Lep 15924	BOLD:AAB2344	Fabriciana	46.27	11.392
LEPMA757-16	LepMala757	BOLD:AAF5468	Acraea	-15.7666	35.0184
MHAAB430-05	05-SRNP-32284	BOLD:AAB6972	Mechanitis	11.02	-85.413
MHAAC175-06	05-SRNP-34993	BOLD:AAA7788	Hypoleria	11.014	-85.423
MHMYA1438-09	08-SRNP-72428	BOLD:AAB1242	Dione	10.997	-85.3967
MHMYG1786-10	09-SRNP-56383	BOLD:ABY4498	Mechanitis	10.769	-85.347
PHLAB1034-10	TLMF Lep 01834	BOLD:ACS2433	Boloria	46.55	9.78333
PHLAI555-13	TLMF Lep 09117	BOLD:AAA3397	Boloria	47.321	11.194
TRIHL1197-22	IAvH-TRI-A2398	BOLD:AAB6669	Dryas	3.05713	-75.39
TRIHL736-22	IAvH-TRI-A1486	BOLD:AAD2672	Heliconius	3.06603	-75.3758
UAMIC485-13	UAM:Ento:102844	BOLD:AAA9406	Boloria	59.449	-153.952
ACRJP147-09	BC-MNHNJP0429	BOLD:AAD2258	Acraea	-10.5	34
ACRJP606-11	BC-MNHNJP1043	BOLD:AAN9344	Acraea	-0.41	30.08
ASARD2366-12	INB0004184563	BOLD:AAB0608	Pteronymia	9.892	-83.978
BCIBT1183-13	YB-BCI41650	BOLD:AAB8261	Heliconius	9.15472	-79.8481
BKKP429-18	1WRW009	BOLD:AAI9595	Danaus	13.848	100.775
BLPAA38845-22	21-SRNP-80417	BOLD:AAB9301	NA	10.947	-85.315
BLPDO988-10	10-SRNP-103570	BOLD:AAA9566	Danaus	10.884	-85.473
DUDU080-13	SCABRIDanaidae1080	BOLD:ACG6218	Amauris	6.29417	12.9485
EULEP1651-15	RVcoll.14-G437	BOLD:AAB2322	Argynnis	40.864	21.201
EZHBA844-07	CSG16798	BOLD:AAB1747	Boloria	64.7	177.5
EZROM332-08	RV-08-A010	BOLD:AAA8713	Issoria	45.094	26.533
EZSPC909-10	RVcoll.09-V790	BOLD:AAB1747	Boloria	42.821	-0.331
GBCAB7266-24	ON586746	BOLD:AAB2344	Fabriciana	57.6985	18.7226
GBGL21817-19	KP007717	BOLD:AAA9566	Danaus	-8.52272	-74.1142
GBGL26942-19	KY750019	BOLD:ADR2847	Pteronymia	-1.56427	-78.463
GBGL9822-12	HM051801	BOLD:ACB5952	Heliconius	-8.52272	-74.1142
GBLN2079-09	FJ468813	BOLD:AAA9199	Napeogenes	-7.18	-76.35
GBMIN70703-17	KP007569	BOLD:AAI9597	Danaus	-19.4843	132.571
GWOTO895-15	BC ZSM Lep 88776	BOLD:AAF5468	Acraea	-28.839	31.686
KLEPI058-11	MSA 864	BOLD:AAB6318	Tirumala	-4.043	39.653
KUGAA3812-22	BIOUG85282-F07	BOLD:AAA9406	Boloria	68.439	-89.72
LCH064-04	04HBL003064	BOLD:AAA3397	Boloria	58.73	-93.82
LEFID419-10	MM06344	BOLD:AAA6974	Boloria	69.891	27.078
LEPAR1406-18	MACN-Bar-Lep-ct 08547	BOLD:AAC2429	Lycorea	-25.5635	-54.2958
LNAUY2273-19	CCDB-34954-H04	BOLD:AAD9736	Phalanta	-9.4013	46.2061
LNU216-17	AVM_218	BOLD:AAJ8310	Argyreus	22.4191	103.852
LYNYM558-09	MAL-04122	BOLD:AAH9087	Philaethria	17.972	-89.358
MEUNH069-17	MEUNAH-0069	BOLD:AAA9566	Danaus	14.0852	-87.1663
MHAAC386-07	06-SRNP-9285	BOLD:AAC2520	Pseudoscada	10.878	-85.393
MHMXY615-09	08-SRNP-5502	BOLD:AAB1242	Dione	10.904	-85.309
MHMYH563-10	09-SRNP-36899	BOLD:AAA6396	Greta	10.9333	-85.4573
MHMYK1078-11	10-SRNP-70830	BOLD:AAD6393	Danaus	10.997	-85.3967
ACRJP316-09	BC-MNHNJP0658	BOLD:AAJ6113	Acraea	6.16667	0.5
ASARD2369-12	INB0003705749	BOLD:ABV4658	Pteronymia	9.85	-84.16
ASARD2660-12	INB0004127794	BOLD:AAB7446	Heliconius	8.546	-83.398
BLPAA11764-18	17-SRNP-36099	BOLD:AAA8568	Dircenna	10.8908	-85.4719
BLPDV6569-18	17-SRNP-32494	BOLD:ABX5373	Oleria	9.86347	-84.1467
BPAL3075-15	CCDB-25451 C11	BOLD:AAA9312	Brenthis	47.0864	103.399
CZBB532-23	SP-192	BOLD:AAA9312	Brenthis	48.752	16.823
EZHBA905-07	ENT002-002473	BOLD:AAA6974	Boloria	58.616	-124.684
EZSPM413-09	Rvcoll.09-V833	BOLD:ACE7514	Boloria	42.419	2.258
GBGL10035-12	HM052014	BOLD:AAY2045	Heliconius	-8.52272	-74.1142
GBGL18047-15	KP074736	BOLD:AAC4394	Acraea	0.689918	37.9531
GBGL26941-19	KY750062	BOLD:ACQ3480	Pteronymia	-1.56427	-78.463
GBGL29033-19	LT795178	BOLD:AAA3397	Boloria	50.6182	4.67501
GBGL29049-19	LT795194	BOLD:AAA3397	Boloria	42.8204	25.2517
GBGL29064-19	LT795209	BOLD:AAA3397	Boloria	62.7342	17.0624
GBGL9703-12	HM051682	BOLD:ACE4521	Brevioleria	-8.52272	-74.1142
GBGL9716-12	HM051695	BOLD:AAD7650	Brevioleria	-8.52272	-74.1142
GBLAA1363-15	BC ZSM Lep 87059	BOLD:AAB1747	Boloria	50.03	9.796
GBLN1409-08	EU069107	BOLD:AAD9176	Pteronymia	-0.52	-76.4
GBLN1503-08	EU069013	BOLD:AAD3248	Oleria	-0.5	-76.37
GBLN1615-08	EU068883	BOLD:AAD4507	Methona	-0.52	-76.4
GBMNA10177-19	HM243590	BOLD:AAA8713	Issoria	38.0733	104.691
GUPPY013-17	2015nk14	BOLD:ACF0537	Speyeria	41.0329	-111.838
LEPAA025-16	GBIFCH-BOL_LEPAA_0025	BOLD:AAA8713	Issoria	46.726	7.24242
LEPRR071-08	RR-BOCH-NU003	BOLD:AAA2067	Boloria	66.8353	-107.972
LNOA373-16	MACN-Bar-Lep-ct 07055	BOLD:ACQ3476	Pteronymia	-23.6997	-64.8666
MHAAA065-05	04-SRNP-20866	BOLD:AAB7445	Heliconius	11.033	-85.429
MHMXY460-09	08-SRNP-36350	BOLD:AAA8568	Dircenna	10.927	-85.468
MHMYA1348-09	08-SRNP-23978	BOLD:AAB4305	Eueides	11.0353	-85.5365
MHMYB013-09	08-SRNP-24550	BOLD:ABZ7076	Heliconius	11.0109	-85.4882
MHMYB087-09	08-SRNP-36072	BOLD:AAA6396	Greta	10.9333	-85.4573
NOB020-17	CCDB-23376 B08	BOLD:ACE3570	NA	-9.35056	-76.0558
NOB036-17	CCDB-23376 C12	BOLD:AAB6973	NA	-9.49528	-75.9669
RDNMK744-11	CNCLEP 81890	BOLD:AAA2067	Boloria	64.593	-127.362
SAFSA18745-23	CBG-A05419-H04	BOLD:AAY7207	NA	-29.053	26.213
SCBME656-19	BIOUG46680-G01	BOLD:AAM2418	Agraulis	24.1712	-76.4439
TRIHL841-22	IAvH-TRI-A1638	BOLD:AAC7209	Heliconius	3.06444	-75.3708
ABOLD601-17	TLMF Lep 21677	BOLD:AAA5115	Boloria	48.9333	15.0292
ACRJP045-09	BC-MNHNJP0327	BOLD:AAF5093	Acraea	3.83333	11.5
ACRJP826-15	BC-MNHNJP1168	BOLD:AAF5839	Acraea	1.28217	32.3437
ASARD2253-12	INB0004183528	BOLD:AAE0394	Aeria	9.573	-84.592
ASARD2269-12	INB0004183523	BOLD:AAB6972	Mechanitis	9.573	-84.592
ASARD2311-12	INB0003861604	BOLD:AAW9097	Ithomia	9.762	-84.6
ASARD2331-12	INB0004073437	BOLD:ABX5373	Oleria	10.701	-84.999
ASARD2389-12	INB0004079419	BOLD:AAE3458	Godyris	9.972	-83.692
ASARD2403-12	INB0003737933	BOLD:AAA6396	Greta	10.718	-85.145
ASARD2657-12	INB0004111435	BOLD:ABZ7076	Heliconius	8.537	-83.426
ASARD2686-12	INB0004207919	BOLD:AAC8300	Heliconius	10.417	-84.12
ASARD2954-12	INB0004250639	BOLD:AAC2429	Lycorea	10.416	-84.13
BCIBT1210-13	YB-BCI55846	BOLD:AAB7446	Heliconius	9.15472	-79.8481
BIBSA497-15	LEP-SS-00117	BOLD:AAA8958	Argynnis	39.3953	16.5986
BLPEE7790-14	13-SRNP-21418	BOLD:AAA9566	Danaus	11.0323	-85.5278
BPAL3421-16	CCDB-25456 A01	BOLD:AAA9312	Brenthis	50.9	105.97
EULEP4798-16	RVcoll16H597	BOLD:AAB2322	Argynnis	62.7342	17.0624
GBCAB7226-24	ON586738	BOLD:AAB2344	Fabriciana	57.6986	18.7214
GBGL21918-19	KR150529	BOLD:AAC5742	Euploea	-12.66	141.84
GBMIN70718-17	KP007585	BOLD:ABX5122	Danaus	8.66074	0.899086
GBMIN70853-17	KR150525	BOLD:AAC5742	Euploea	-12.65	141.83
GBMIN70910-17	KR150593	BOLD:AAC5742	Euploea	-13.04	136.19
GBMIN85248-17	KP007697	BOLD:AAB3216	Danaus	-7.15691	144.835
GBMIN85257-17	KX110360	BOLD:AAA9566	Danaus	23.8744	-101.554
GBMIN85290-17	KX300102	BOLD:AAW6756	Cethosia	19.9012	97.0889
GBMIN85308-17	KJ496356	BOLD:AAB6669	Dryas	9.5	100
GBMIN85315-17	KU947976	BOLD:AAN4343	Issoria	30.7325	77.8654
GBMNE59826-22	MZ026276	BOLD:AAB2344	Fabriciana	56.7061	16.6405
GRAFW024-11	za2011-024	BOLD:AAA2067	Boloria	74.4667	-20.5667
HBNK233-07	607NK-JB199	BOLD:AAA2067	Boloria	58.641	-124.694
HBNK872-07	763NK-23741	BOLD:AAB9155	Boloria	49.043	-117.398
LEPIG003-11	MACN-Bar-Lep-ct 01875	BOLD:AAB6973	Hypothyris	-25.68	-54.17
LEPIG030-11	MACN-Bar-Lep-ct 01902	BOLD:AAB6973	Hypothyris	-25.68	-54.17
LEPIG161-11	MACN-Bar-Lep-ct 02053	BOLD:AAZ4738	Episcada	-25.68	-54.17
LEPPA100-11	MACN-Bar-Lep-ct 00125	BOLD:AAC7292	Actinote	-35.13	-57.38
LEPPA399-12	MACN-Bar-Lep-ct 02781	BOLD:AAZ8197	Pteronymia	-25.1205	-58.1724
LNU1597-20	AVM1276	BOLD:AEI7627	Cirrochroa	11.12	119.394
MABUT120-10	NIBGE BUT-00120	BOLD:AAB6318	Tirumala	32.5333	69.85
MHAAC262-06	06-SRNP-3727	BOLD:AAA8568	Dircenna	10.9	-85.373
MHMYJ1195-11	09-SRNP-36843	BOLD:AAA8568	Dircenna	10.9245	-85.4695
OXB283-15	OXB-TGS-966	BOLD:AAA5115	Boloria	56.42	-5.75
RDNMK854-12	CNCLEP83467	BOLD:ACE3748	Boloria	64.9	-125.57
USLEP1539-10	10BBLEP-01539	BOLD:AAD6393	Danaus	27.2524	-82.2958
WMB1160-13	RVcoll.11-E557	BOLD:AAA8713	Issoria	40.857	9.134
GBGL29105-19	LT795250	BOLD:AAA3397	Boloria	52.0685	19.4357
GBLN3774-14	JX573784	BOLD:ACQ4263	Hyalyris	-4.03	-79
MHMYM1791-11	11-SRNP-70765	BOLD:AAK7291	Melinaea	10.991	-85.3954
TRIHL839-22	IAvH-TRI-A1636	BOLD:AEW2549	Heterosais	3.06444	-75.3708
ACRJP315-09	BC-MNHNJP0657	BOLD:AAJ6227	Acraea	6.16667	0.5
ASARD2667-12	INB0003872696	BOLD:AAB8261	Heliconius	10.421	-83.581
BBLOB536-11	BIOUG01397-F01	BOLD:AAC3838	Dione	25.993	-81.595
BBLPA063-10	10BBCLP-0063	BOLD:AAB9155	Boloria	51.265	-117.494
BDE217-19	RVcoll16L333	BOLD:AAA9312	Brenthis	43.2103	-4.91053
BLPAA39601-23	20-SRNP-30746	BOLD:AAC7208	Heliconius	10.9888	-85.4234
BLPAA40028-23	20-SRNP-37272	BOLD:AAB0608	Pteronymia	10.9245	-85.4695
BLPAA45749-23	22-SRNP-30271	BOLD:AAB9625	NA	11.0135	-85.4241
BOPM188-12	UMKL-JJW0188	BOLD:AAL5463	Euploea	3.085	102.114
CNNHB196-14	BIOUG17053-A04	BOLD:ACE3748	Boloria	61.606	-125.758
EULEP4906-16	RVcoll16J609	BOLD:AAA9312	Brenthis	54.7989	22.6538
GBAAW77071-24	OR570625	BOLD:ADR8261	Actinote	-3.988	-79.095
GBAAW78339-24	OR570634	BOLD:AEM3550	Actinote	-3.972	-79.103
GBGL22846-19	KC435427	BOLD:ABZ7076	Heliconius	-8.52272	-74.1142
GBGL26856-19	MG210062	BOLD:ADR7561	Episcada	-11.5246	-54.3552
GBGL43246-21	MW020515	BOLD:ACS2432	Boloria	64.95	-148.35
GBGL9811-12	HM051790	BOLD:AAD7650	Brevioleria	-8.52272	-74.1142
GBGL9944-12	HM051923	BOLD:AAD3249	Oleria	-8.52272	-74.1142
GBMIN22189-13	JF451027	BOLD:ABZ6903	Mechanitis	-4.04	-78.9906
GBMIN70704-17	KP007558	BOLD:ABY8587	Danaus	3.0091	128.114
GBMIN70791-17	KP007679	BOLD:ABY8587	Danaus	0.15592	113.965
GBMNE59824-22	MZ026274	BOLD:AAB2344	Fabriciana	57.6986	18.724
HBNKB176-07	766NK-28243	BOLD:AAA2067	Boloria	64.583	-138.245
HBNKB264-07	767NK-2625	BOLD:ABZ0595	Speyeria	49.083	-110.849
KUGLA7476-23	BIOUG99518-E04	BOLD:AAA2067	Boloria	67.834	-115.201
LCH485-04	04HBL003485	BOLD:AAA2067	Boloria	58.73	-93.82
LEGI233-10	USNM ENT 00649664	BOLD:AAM9899	Terinos	-5.25	145.267
LNOA890-16	MACN-Bar-Lep-ct 07995	BOLD:AAZ7478	Danaus	-27.2977	-65.8459
LOQC611-05	05-QLD-00611	BOLD:AAC5741	Euploea	-17.33	144.62
LOQC776-05	05-QLD-00776	BOLD:AAI9597	Danaus	-16.81	145.73
LPAB449-08	08BBLEP-02771	BOLD:AAA6552	Speyeria	49.109	-113.961
LYPAP539-09	MAL-02633	BOLD:AAA9566	Danaus	18.253	-89.451
MHAAC264-06	06-SRNP-31337	BOLD:AAB0608	Pteronymia	10.982	-85.428
RDHP484-06	603NK-TK.3	BOLD:AAA6776	Speyeria	36.26	-115.64
SAMOA033-17	CB_BTU03	BOLD:AAC1308	Tirumala	-13.897	-171.778
TRIHL212-22	IAvH-TRI-A817	BOLD:AAC7209	Heliconius	3.05714	-75.3892
TRIHL639-22	IAvH-TRI-A1350	BOLD:AAC7209	Heliconius	3.06722	-75.3839
WMB1849-13	RVcoll.11-I938	BOLD:ABY9182	Fabriciana	44.886	5.568
BIBSA188-15	RVcoll.14-D976	BOLD:ACS2433	Boloria	44.189	7.221
BIBSA372-15	RVcoll.14-I040	BOLD:AAA9312	Brenthis	45.672	7.451
BLPAA42039-23	21-SRNP-30202	BOLD:AAB9625	NA	11.0031	-85.4204
BPAL3017-15	CCDB-25450 F12	BOLD:AAB6580	Brenthis	41.56	43.5852
BPALB260-17	CCDB-23377 F10	BOLD:AAE2574	Clossiana	38.5693	70.9422
CNCBF685-14	CCDB-24272-B08	BOLD:ACF0537	Speyeria	48.85	-111.37
CYMO067-06	RV_C021	BOLD:AAD6488	Acraea	3.918	10.072
DUDU013-13	SCABRIDanaidae1013	BOLD:ACG6023	Tirumala	-6.35579	34.8183
DUDU045-13	SCABRIDanaidae1045	BOLD:ABA1355	Amauris	6.29417	12.9485
DUDU052-13	SCABRIDanaidae1052	BOLD:ABA1355	Amauris	6.29417	12.9485
DUDU088-13	SCABRIDanaidae1088	BOLD:AAR3660	Amauris	0.689918	37.9531
EULEP1949-15	RVcoll.14-D688	BOLD:AAB2344	Fabriciana	43.396	22.368
EULEP2412-15	RVcoll.14-V187	BOLD:AAA8958	Argynnis	49.645	5.731
EULEP3537-16	RVcoll15I601	BOLD:ACE7514	Boloria	47.4597	13.6181
EULEP599-15	RVcoll.10-C332	BOLD:AAB1747	Boloria	46.494	7.535
EZHBA854-07	CSG16808	BOLD:AAA2067	Boloria	64.7	177.5
GBGL28940-19	KY649577	BOLD:ADR5298	Actinote	3.228	-78.7
GBGL43232-21	MW020501	BOLD:AAA2067	Boloria	65.48	-145.4
GBLN1704-08	EU068794	BOLD:AAE4910	Hyalyris	-0.52	-76.4
GBLN1730-08	EU068768	BOLD:AAD7650	Brevioleria	-0.52	-76.4
GBLN1746-08	EU068963	BOLD:AAC9127	Hyposcada	-0.52	-76.4
GBMIN22086-13	JF451052	BOLD:ACF4280	Mechanitis	-6.2975	-76.2344
GBMIN70900-17	KR150572	BOLD:AAC5742	Euploea	-12.81	136.53
GBMIN70905-17	KR150606	BOLD:AAC5742	Euploea	-13.01	135.96
JAGWI092-11	WI-JAG-092	BOLD:ABU8276	Euptoieta	18.7795	-70.435
JAGWI210-11	WI-JAG-210	BOLD:AAC8163	Euptoieta	18.7795	-70.435
JAGWI561-11	WI-JAG-561	BOLD:AAU0706	Greta	18.7795	-70.435
JAGWI570-11	WI-JAG-570	BOLD:AAU0706	Greta	18.7795	-70.435
LEGI108-10	USNM ENT 00645907	BOLD:AAJ0461	Euploea	-5.25	145.267
LNCC473-10	10-NCCC-568	BOLD:ABZ4892	Speyeria	36.318	-81.707
MHMXY464-09	08-SRNP-36347	BOLD:AAA8568	Dircenna	10.927	-85.468
MHMYJ471-10	10-SRNP-3745	BOLD:AAA8568	Dircenna	10.8647	-85.4153
MHMYK1037-11	10-SRNP-81016	BOLD:AAD1188	Euptoieta	10.9229	-85.3188
MHMYK6140-15	14-SRNP-57932	BOLD:AAB6972	Mechanitis	10.7625	-85.3369
MHMYK6141-15	14-SRNP-57941	BOLD:AAB6972	Mechanitis	10.7625	-85.3369
MHMYM1788-11	11-SRNP-30816	BOLD:AAT9945	Hyposcada	10.9893	-85.4258
MHMYQ1116-12	11-SRNP-5116	BOLD:AAB0608	Pteronymia	10.8801	-85.3889
MHMYQ180-12	11-SRNP-21641	BOLD:AAA8568	Dircenna	11.0175	-85.4741
MHMYS1761-12	12-SRNP-76436	BOLD:AAB7445	Heliconius	10.9333	-85.2533
MHMYS763-12	12-SRNP-13183	BOLD:AAD6393	Danaus	10.8352	-85.6248
NBNK024-11	2823nk-nk2	BOLD:AAA9406	Boloria	53.88	-119.12
OXB1037-15	LD-2586	BOLD:AAB4702	Argynnis	38.177	15.474
WMB1970-13	RVcoll.11-I194	BOLD:AAL5934	Boloria	39.94	16.15
WMB2002-13	RVcoll.12-Q389	BOLD:AAB2322	Argynnis	44.109	7.308
WMB3482-14	RVcoll.10-B542	BOLD:ACE8778	Fabriciana	40.247	-1.582
WMB5122-14	RVcoll. 14-L253	BOLD:ABY9182	Fabriciana	46.336	8.282
WMB5306-14	RVcoll.14-I642	BOLD:AAA8713	Issoria	43.323	2.016
WMB742-12	RVcoll.11-J658	BOLD:AAA9312	Brenthis	37.88	14.03
ABOLD078-16	TLMF Lep 21156	BOLD:AAB1747	Boloria	47.75	16.167
ACRJP149-09	BC-MNHNJP0431	BOLD:AAD5822	Acraea	-10.5	34
ACRJP157-09	BC-MNHNJP0439	BOLD:AAE0853	Acraea	-11.1333	33.1
ACRJP163-09	BC-MNHNJP0445	BOLD:AAC9577	Acraea	-10.5	34
ACRJP173-09	BC-MNHNJP0455	BOLD:AAF4897	Acraea	-11.3833	33.9833
ACRJP831-15	BC-MNHNJP1173	BOLD:ACZ5356	Acraea	1.28217	32.3437
ACRJP908-21	BC-MNHNJP1250	BOLD:AAN3288	Acraea	-0.166667	37.3333
ACRJP942-21	BC-MNHNJP1284	BOLD:AAC6676	Acraea	0.633333	29.5
BKKP414-18	1WRF009	BOLD:ABY2739	Acraea	13.848	100.775
CNCBF684-14	CCDB-24272-B07	BOLD:ACF0537	Speyeria	48.85	-111.37
EULEP2654-15	RVcoll.14-N594	BOLD:ABY9182	Argynnis	31.2	-7.86
EZBNA293-07	EZ1292CNC	BOLD:AAA2067	Boloria	64.875	-111.58
EZHBA132-07	CSG16131	BOLD:AAA2067	Boloria	57.235	59.332
GBGL21783-19	KP007574	BOLD:ABX5122	Danaus	13.6622	101.087
GBGL29061-19	LT795206	BOLD:AAA3397	Boloria	65.0158	25.6574
GBGL43256-21	MW020525	BOLD:AAA2067	Boloria	39.8	-105.78
GBLN1642-08	EU068856	BOLD:ACF4280	Mechanitis	-0.52	-76.4
GBLN1693-08	EU068805	BOLD:AAC9127	Hyposcada	-0.52	-76.4
GBMIN22214-13	JF450977	BOLD:ABZ6903	Mechanitis	-0.5115	-76.3512
GBMIN70898-17	KR150567	BOLD:AAC5742	Euploea	-12.81	136.53
GBMIN70908-17	KR150595	BOLD:AAC5742	Euploea	-13.04	136.19
GRAFW1608-12	ZA2012-0549	BOLD:AAA2067	Boloria	74.1685	-42.0757
GRAFW1641-12	ZA2012-4689	BOLD:AAA2067	Boloria	74.1685	-42.0757
KLEPI151-11	MSA 881	BOLD:ABX5122	Danaus	-4.117	39.626
LMAD446-10	AC0446-8033920	BOLD:AAD9082	Phalanta	-20.5947	46.5631
MHAAB588-05	05-SRNP-45580	BOLD:AAA8547	Greta	10.89	-85.48
