processid	sampleid	bin_uri	genus_name	lat	lon
BCHYM18068-18	BC-ZSM-HYM-30226-H11	BOLD:AAF6036	Eutanyacra	46.948	12.064
BCHYM4047-14	BC ZSM HYM 21622	BOLD:ACC2867	Cratichneumon	48.951	13.422
CNFDH011-14	BIOUG10834-E11	BOLD:AAG7618	NA	45.5894	-64.9556
CNGSE2677-15	BIOUG21687-D09	BOLD:AAH1550	Aethecerus	49.001	-106.557
CNJAF1637-12	BIOUG03873-F02	BOLD:AAN7588	NA	52.867	-118.077
CNLME706-14	BIOUG11867-E09	BOLD:AAU8756	Stenodontus	46.6507	-72.9698
CNRVA2145-15	BIOUG19373-A07	BOLD:AAH2004	Phaeogenes	51.018	-118.205
CNTIH2020-15	BIOUG21213-F11	BOLD:ACE9045	Ichneumon	44.453	-75.865
CNWLD902-12	BIOUG03602-C04	BOLD:ACE2897	NA	49.106	-113.819
CNWLI061-12	BIOUG04329-E04	BOLD:ACD3537	Diadromus	49.083	-113.876
CRALA10892-21	BIOUG63961-C12	BOLD:AEN4479	ichneuMalaise01	9.015	-83.004
CRALA34606-21	BIOUG70353-B11	BOLD:AEN3628	ichneuMalaise01	9.015	-83.004
CRALB29917-21	BIOUG72389-H07	BOLD:ADH3818	ichneuMalaise01	9.015	-83.004
CRBLC37954-22	BIOUG89996-F03	BOLD:AEI5370	ichneuMalaise01	9.969	-83.449
CRPEA48127-21	BIOUG73007-D12	BOLD:ADB9082	ichneuMalaise01	9.973	-84.094
CRPED37114-21	BIOUG76040-H06	BOLD:ADB9082	ichneuMalaise01	9.973	-84.094
CRQUB32936-22	BIOUG80708-D09	BOLD:AEP2940	Coelichneumon	9.614	-83.819
CRQZA41036-22	BIOUG89280-D03	BOLD:AEP2718	ichneuMalaise01	9.614	-83.818
CRSGC30703-23	CBG-A08727-E09	BOLD:ACG8070	NA	10.88	-85.389
CRSRA33384-22	BIOUG86476-D12	BOLD:AEP0408	ichneuMalaise01	8.483	-83.591
DRYAS10319-15	24550-E11	BOLD:AAE2749	NA	74.4667	-20.5667
FBIIA179-10	BC ZSM HYM 02649	BOLD:AAE6107	Ichneumon	49.1	11.9
FBIIA294-10	BC ZSM HYM 02764	BOLD:AAE2757	Ichneumon	49.1	11.9
FBIIA641-10	BC ZSM HYM 03586	BOLD:AAN3753	Vulgichneumon	38.6892	0.13467
GBICH159-12	BC ZSM HYM 13649	BOLD:AAE8983	Stenichneumon	51.368	3.408
GMCBA068-16	BIOUG28836-H02	BOLD:AAW9351	NA	48.5197	-123.43
GMCCB752-17	BIOUG36436-A11	BOLD:ADL7341	Platylabus	10.9292	-85.4643
GMGMV2550-20	BIOUG53703-F11	BOLD:ACJ7480	Oronotus	48.165	11.485
GMHNA179-15	BIOUG25280-A12	BOLD:ACZ7221	NA	15.5072	-88.234
GMOAD020-21	BIOUG64473-H07	BOLD:AAK3172	NA	60.781	-135.179
GMORC052-19	BIOUG45055-C01	BOLD:AAG7679	Coelichneumon	65.2791	-126.83
GMSCE266-20	BIOUG51795-E03	BOLD:AAH2004	Phaeogenes	33.997	-119.716
HARC108-10	08WOLVES-00868	BOLD:ACF2810	Ichneumon	73.147	-79.9807
ICHFI1019-12	FICH-000924	BOLD:ACB9576	Virgichneumon	60.644	22.337
ICHFI1039-12	FICH-000944	BOLD:AAE2408	Ichneumon	60.455	26.727
ICHFI1086-12	FICH-000991	BOLD:AAE8983	Lymantrichneumon	60.427	22.45
JSAUG474-11	BIOUG01597-H05	BOLD:AAG7707	Coelichneumon	44.618	-75.775
OPPDC1084-17	BIOUG33006-D10	BOLD:AEH1650	NA	44.6286	-78.8614
OPPOE429-17	BIOUG33403-B04	BOLD:AAH1872	NA	44.2829	-77.7963
PHMTT909-10	10PHMAL-1908	BOLD:AAP2581	NA	43.537	-80.134
PLAAH1314-18	BIOUG44686-E12	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLBAJ019-18	BIOUG44444-D02	BOLD:ADB0819	ichneuMalaise01	10.764	-85.335
PLBDC042-20	BIOUG58141-H03	BOLD:ADA8497	Barichneumon	10.764	-85.335
PLECK2704-20	BIOUG56573-C05	BOLD:ACG8381	Carinodes	10.763	-85.334
PLECW049-20	BIOUG55392-D12	BOLD:ADB7481	Carinodes	10.763	-85.334
PLFDZ032-20	BIOUG58010-D01	BOLD:ADB5402	ichneuMalaise01	10.763	-85.334
PLLBJ1044-20	BIOUG52550-G02	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLXAY087-20	BIOUG55289-C12	BOLD:ADA8497	Barichneumon	10.764	-85.333
RRSSC5013-15	BIOUG23897-G03	BOLD:ACC7451	NA	43.3908	-80.3747
RRSSC6310-15	BIOUG24151-C08	BOLD:ACE8616	NA	43.3908	-80.3747
SSROC5967-15	BIOUG20249-C04	BOLD:ABZ7151	NA	43.811	-79.162
SSWLE7664-13	BIOUG08963-B08	BOLD:AAD5318	Ichneumon	49.088	-113.883
TRIHM369-22	IAvH-TRI-FCZ0366	BOLD:AEU5990	Barichneumon	3.067	-75.384
AGAKJ179-17	BIOUG31862-F12	BOLD:AAN7588	NA	43.5187	-80.1709
AICH446-06	DHJPAR0009880	BOLD:AAA9641	Pedinopelte	10.851	-85.608
AMTPA361-15	BC-ZSM-HYM-24058-G04	BOLD:ACR3745	Dicaelotus	50.03	9.796
ASGLE963-10	ASGLE-0963	BOLD:AAF2914	Barichneumon	45.5102	-76.9768
ASWAS556-07	06-PROBE-3996	BOLD:AAF2902	NA	58.731	-93.78
ASWAY261-08	07PROBE-23693	BOLD:ACE8984	Ichneumon	58.731	-93.78
BBHYE928-10	09BBEHY-1928	BOLD:AAH7288	NA	46.771	-64.962
BBHYM130-09	08BBHYM-1174	BOLD:AAH1919	NA	50.782	-99.639
CNBFL311-15	BIOUG20171-B03	BOLD:AAH7287	Ichneumon	51.436	-116.188
CNBRN456-14	BIOUG10785-F10	BOLD:ACM1645	Coelichneumon	46.6553	-60.4285
CNFNU1126-14	BIOUG12433-A08	BOLD:ACJ1122	NA	48.857	-64.376
CNGRF087-12	BIOUG03407-G01	BOLD:ACB8824	NA	49.149	-107.53
CNKLB3508-14	BIOUG17538-D02	BOLD:AAE8982	Stenichneumon	60.714	-137.432
CNLMP1757-14	BIOUG14129-H07	BOLD:AAH7272	NA	46.6507	-72.9698
CNMID1628-14	BIOUG12279-D07	BOLD:AAH1974	NA	50.2135	-63.7979
CNRMF551-12	BIOUG03805-G03	BOLD:ACF0076	Ichneumon	50.676	-99.898
CNYOC052-15	BIOUG19048-H07	BOLD:AAU9399	Cyclolabus	51.365	-116.528
CRATA52210-22	BIOUG95217-A07	BOLD:AEM8697	ichneuMalaise01	9.016	-83.004
CRBAC7668-22	BIOUG80753-C11	BOLD:AEP2017	Coelichneumon	9.97	-83.449
CRBLB29421-22	BIOUG85469-H05	BOLD:ADV3063	Carinodes	9.969	-83.449
CRBOA23019-23	BIOUG97057-B02	BOLD:AFE1600	ichneuMalaise01	10.759	-85.009
CRCCE7259-23	CBG-A10809-D03	BOLD:ACG8036	ichneuMalaise01	10.9047	-85.468
CRCCF2796-23	CBG-A06255-A07	BOLD:AAL1427	NA	10.928	-85.474
CRHYA27604-22	BIOUG85499-H02	BOLD:ACK6099	ichneuMalaise01	9.649	-83.071
CRHYA36466-22	BIOUG85500-F07	BOLD:AER7681	Carinodes	9.649	-83.071
CRHYA49508-22	BIOUG89925-F09	BOLD:ACG8381	Carinodes	9.649	-83.071
CRQUB11932-22	BIOUG70302-C01	BOLD:AEY3343	ichneuMalaise01	9.614	-83.819
FBIIA459-10	BC ZSM HYM 03119	BOLD:ABV4808	Dentilabus	49.2914	10.9955
GBICH220-13	BC ZSM HYM 16370	BOLD:ACC0300	Cratichneumon	48.0844	11.1245
GMCVE122-16	BIOUG28055-H03	BOLD:AAU9394	NA	48.5197	-123.43
GMGMC668-14	BIOUG16520-B06	BOLD:AFR8277	Cratichneumon	50.552	7.17
GMGMI1076-14	BIOUG17118-C02	BOLD:ACR3137	NA	50.552	7.17
GMGML696-14	BIOUG17263-G09	BOLD:ACE1001	Tycherus	50.552	7.17
GMNWG2856-14	BIOUG15676-D05	BOLD:ACE1129	Oiorhinus	63.405	10.383
GMOLA014-18	BIOUG44823-D10	BOLD:AAW9351	NA	68.3261	-133.634
GMONH2563-15	BIOUG25012-E08	BOLD:AAH7274	NA	53.616	-132.016
GMORG029-19	BIOUG44832-A07	BOLD:AAK3167	Tycherus	65.2791	-126.83
GRSMA148-23	ATBI000028179	BOLD:AAU8329	NA	35.733	-83.28
HYAS973-11	BIOUG01346-E05	BOLD:AAH2020	Ichneumon	-35.261	149.059
ICHFI1378-13	FICH-001663	BOLD:ACC2867	Cratichneumon	60.428	22.173
JBLRB6931-23	BIOUG99915-H07	BOLD:ACL9662	Dicaelotus	44.745	-111.765
JCCCT011-16	BIOUG29982-E07	BOLD:ACZ8587	ichneuMalaise01	10.763	-85.334
JSHYP100-11	BIOUG01281-E06	BOLD:ACE9045	Ichneumon	44.621	-75.773
KINS1007-10	PrniF01	BOLD:AAU0861	Procerochasmias	6.29417	12.9485
NZHYM1714-12	NZAC04044521	BOLD:ACB8514	Aucklandella	-45.835	170.453
NZHYM1781-12	NZAC04044516	BOLD:ACF4049	Aucklandella	-45.835	170.453
OPPFO3201-17	BIOUG34818-G10	BOLD:AAU8329	NA	42.2628	-83.0725
OPPQM105-17	BIOUG35081-F08	BOLD:AAG7695	NA	43.1129	-79.2738
PLADI424-20	BIOUG58133-D09	BOLD:ACG8070	Oezdemirus	10.763	-85.334
PLPCC1283-20	BIOUG58215-E07	BOLD:AAX4231	Microsage	10.763	-85.334
PLUAK270-20	BIOUG55237-H07	BOLD:ACG8381	Carinodes	10.763	-85.334
RRNGS259-16	BIOUG30544-F09	BOLD:AAG7645	Vulgichneumon	43.3792	-80.3456
RRSSC1998-15	BIOUG23656-E07	BOLD:AAD5318	Ichneumon	43.3908	-80.3747
SSBRC2440-14	BIOUG13471-F07	BOLD:AAH2174	NA	46.837	-60.434
SSGLB965-15	BIOUG24969-B05	BOLD:ABZ7151	NA	51.243	-117.649
SSJAF7649-13	BIOUG09406-C11	BOLD:ACF3977	NA	53.195	-117.914
SSKJA2473-14	BIOUG14921-H08	BOLD:AAH2179	NA	44.457	-65.274
SSKJA3594-14	BIOUG15135-B11	BOLD:AAH7266	NA	44.457	-65.274
SSKUA9431-15	BIOUG27159-B08	BOLD:AAD5318	Ichneumon	60.714	-137.434
SSKUA997-15	BIOUG26190-B04	BOLD:AAH1907	NA	60.714	-137.434
SSWLD3715-13	BIOUG05449-B07	BOLD:ACD0579	Ichneumon	49.065	-113.778
TRIHM3489-22	IAvH-TRI-MCC0032	BOLD:AEU5990	Barichneumon	3.067	-75.384
ASHYB2788-15	DHJPAR0057854	BOLD:AAE2187	Joppa	10.9474	-85.315
ASHYF1243-11	DHJPAR0041337	BOLD:AAB4566	Charmedia	10.759	-85.375
ASID092-07	DHJPAR0021367	BOLD:AAB5098	Trogus	10.853	-85.674
BBHYN189-10	PCPP10-0734	BOLD:AAG7620	NA	41.955	-82.5229
BCHYM4050-14	BC ZSM HYM 21625	BOLD:AAJ6397	Cratichneumon	48.951	13.422
CBIHM161-17	IAvH-E-180326	BOLD:AEN5901	NA	6.075	-73.822
CNCHV514-10	07PROBE-24655	BOLD:AAF2902	NA	58.755	-93.998
CNFNH1460-14	BIOUG10805-G03	BOLD:ACL8601	NA	48.857	-64.376
CNFNR2010-14	BIOUG11382-F01	BOLD:AAH1882	NA	48.857	-64.376
CNGSI3174-15	BIOUG21473-H02	BOLD:ACV0288	NA	49.001	-106.557
CNLMD360-14	BIOUG11582-G03	BOLD:ACE1324	Tycherus	46.6507	-72.9698
CNRVB126-15	BIOUG19255-F07	BOLD:AAH2004	Phaeogenes	51.018	-118.205
CNTNE1267-14	BIOUG12513-C11	BOLD:AAH7274	NA	48.598	-53.9702
CNYOC037-15	BIOUG19048-G04	BOLD:AAK3172	NA	51.365	-116.528
COLHH1298-18	CollHH1107	BOLD:AAE2408	Ichneumon	59.449	6.02121
COLMS8840-22	BIOUG97730-A05	BOLD:AAE7746	NA	38.911	-105.199
CRALD13352-23	CBG-A06274-D04	BOLD:AEZ9383	NA	9.015	-83.004
CRHTA19030-22	BIOUG80153-E04	BOLD:AET5122	ichneuMalaise01	9.648	-83.071
CRPEC5597-21	BIOUG74189-A04	BOLD:ADB9082	ichneuMalaise01	9.973	-84.094
CRPED13576-21	BIOUG64398-B10	BOLD:AEF9112	ichneuMalaise01	9.973	-84.094
CRPED39947-21	BIOUG64400-F06	BOLD:ACY1837	ichneuMalaise01	9.973	-84.094
CRPED8208-21	BIOUG75445-G04	BOLD:AEA3657	Coelichneumon	9.973	-84.094
FBIIA1069-10	BC ZSM HYM 04014	BOLD:AAE8982	Stenichneumon	48.4686	11.9357
FBIIA769-10	BC ZSM HYM 03714	BOLD:AAN3371	Ichneumon	40.2304	25.898
GMCED8523-21	BIOUG64442-F08	BOLD:AEA2440	ichneuMalaise01	10.929	-85.464
GMGMJ605-14	BIOUG17072-C04	BOLD:AAI1335	Linycus	50.552	7.17
GMNWK1995-14	BIOUG16327-A07	BOLD:ACE7718	Sycaonia	63.405	10.383
GMOCL019-15	BIOUG22765-F12	BOLD:AAH1907	NA	54.768	-126.935
GMONH2571-15	BIOUG25012-F04	BOLD:AAH7274	NA	53.616	-132.016
GMOQF269-15	BIOUG25284-A12	BOLD:AAE8982	Stenichneumon	60.5954	-134.953
GMSJW1621-18	BIOUG38819-A10	BOLD:AAZ7718	Diadromus	-26.1826	27.9975
HYMBB138-09	09BBHYM-138	BOLD:AAG8059	NA	33.884	-96.799
JBLRB067-23	BIOUG98338-F07	BOLD:ACE9045	Ichneumon	46.044	-109.805
JBLRB4619-23	BIOUG98382-B09	BOLD:AAU8370	Epitomus	44.745	-111.765
MCHAD578-19	CHARS01005-G03	BOLD:ACF2810	Ichneumon	69.118	-105.433
NGNAN4013-14	BIOUG10189-G08	BOLD:AAH7256	NA	50.643	-120.517
NGNAQ1369-14	BIOUG10602-B04	BOLD:ACL9662	NA	50.643	-120.517
NGNAX2054-14	BIOUG11601-E05	BOLD:AAH1663	NA	50.663	-120.504
NZHYM1732-12	NZAC04044538	BOLD:AAH7290	Aucklandella	-45.84	170.521
OPPNQ004-17	BIOUG34251-G04	BOLD:ACE8616	NA	43.9029	-77.2693
OPPQM257-17	BIOUG35291-C11	BOLD:AAG7630	Linycus	43.1129	-79.2738
OPPUS099-17	BIOUG35564-B05	BOLD:AAH7266	NA	42.7052	-80.3285
PAJUL1005-12	BIOUG02883-C08	BOLD:ACE4814	Ichneumon	43.537	-80.134
PHMTX450-11	BIOUG00823-E08	BOLD:AAH7266	NA	43.537	-80.134
PHNXG014-13	BIOUG09267-B02	BOLD:ACF1442	Cratichneumon	43.54	-80.14
PLHBZ006-20	BIOUG55388-F11	BOLD:ACG8317	Setanta	10.763	-85.334
PLLAE038-20	BIOUG51731-A06	BOLD:ACG8381	Carinodes	10.763	-85.334
PLLAP047-20	BIOUG51724-B01	BOLD:ADA8392	ichneuMalaise01	10.763	-85.334
PLLBH132-20	BIOUG51753-H01	BOLD:AEC6691	Coelichneumon	10.763	-85.334
PLLBL1354-20	BIOUG53054-B04	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLPCL010-20	BIOUG58085-F02	BOLD:ADA8392	ichneuMalaise01	10.763	-85.334
RBINA2149-13	BIOUG07936-G02	BOLD:ABA7991	NA	43.804	-79.146
RRSSC6178-15	BIOUG23904-G02	BOLD:ACE8616	NA	43.3908	-80.3747
SAWSA8456-23	CBG-A04434-A03	BOLD:ABX3579	NA	-26.092	27.842
SMTPJ3737-14	BIOUG16141-E01	BOLD:ACB8824	NA	49.873	-111.382
SMTPO8166-15	BIOUG25551-D03	BOLD:AAH1853	Cratichneumon	45.669	-65.836
SSBRA1567-14	BIOUG12901-E01	BOLD:AAU8756	Stenodontus	46.746	-60.817
SSWLD074-13	BIOUG05443-F03	BOLD:ACO2820	NA	49.065	-113.778
TTMHY365-08	08TTML-0365	BOLD:ACE4814	Ichneumon	43.4464	-80.2512
TTMHY917-11	BIOUG00835-D10	BOLD:AAG7652	NA	43.446	-80.251
BBHYA3075-12	BIOUG02645-F08	BOLD:AAG8175	NA	34.752	-112.015
BBHYG959-10	10BBHYM-0959	BOLD:AAN7811	NA	27.2756	-82.2661
BCHYM8647-15	BC-ZSM-HYM-27588-A02	BOLD:ACG4851	Notosemus	49.075	13.302
CNGSD2779-15	BIOUG21118-B12	BOLD:AAU8370	NA	49.001	-106.557
CNKJM2115-14	BIOUG12417-E05	BOLD:AAH7266	NA	44.4066	-65.2455
CNLMK020-14	BIOUG13728-F12	BOLD:ACE9045	Ichneumon	46.6507	-72.9698
CNNHA156-14	BIOUG16874-A11	BOLD:AAG7679	Coelichneumon	61.606	-125.758
CNPKF1608-14	BIOUG10121-F06	BOLD:AAM9124	NA	48.601	-86.2893
CNSLU009-13	BIOUG06524-D04	BOLD:AAH7266	NA	44.475	-75.865
CNWLN706-13	BIOUG07344-C10	BOLD:AAG7732	NA	49.083	-113.876
COLHH2727-19	CollHH2536	BOLD:AAK3167	Tycherus	59.4486	6.02121
COLHH783-18	CollHH783	BOLD:ACE0916	Tycherus	59.516	5.279
COLMS5999-22	BIOUG94472-B02	BOLD:AFA6399	NA	38.911	-105.199
COLMS8801-22	BIOUG97729-F01	BOLD:AAH7255	Coelichneumon	38.911	-105.199
CRBLB28029-22	BIOUG85483-B01	BOLD:AEC8119	Diacantharius	9.969	-83.449
CRHTA29379-22	BIOUG80144-D06	BOLD:AET5122	ichneuMalaise01	9.648	-83.071
CRHTA5324-22	BIOUG76505-C05	BOLD:AET9782	Macrojoppa	9.648	-83.071
CROCB1390-22	BIOUG76528-G09	BOLD:ACK6099	ichneuMalaise01	9.263	-83.871
CRPEA32026-21	BIOUG73005-C07	BOLD:ADB9082	ichneuMalaise01	9.973	-84.094
CRPEC46974-21	BIOUG75255-A05	BOLD:ACE1969	Barichneumon	9.973	-84.094
CRPSA25232-23	BIOUG99529-B04	BOLD:AAN7931	Dilopharius	9.974	-84.093
DTNHM5728-23	NHMUK014451529	BOLD:AAE8983	Stenichneumon	51.77	-1.31
FBIIA1024-10	BC ZSM HYM 03969	BOLD:ACE9038	Ichneumon	47.6156	11.31
FBIIA750-10	BC ZSM HYM 03695	BOLD:AAN3746	Ichneumon	48.4686	11.936
FBIIA883-10	BC ZSM HYM 03828	BOLD:ACE3183	Ichneumon	45.03	6.4
FBIIA960-10	BC ZSM HYM 03905	BOLD:AAD5318	Ichneumon	42.506	1.522
GBICH060-12	BC ZSM HYM 13740	BOLD:ABX5376	Crypteffigies	52.083	5.833
GMAAG020-16	BIOUG27746-F02	BOLD:ADA1146	Setanta	10.88	-85.389
GMCEC27238-21	BIOUG64438-E10	BOLD:ADF4946	Carinodes	10.929	-85.464
GMGML189-14	BIOUG17229-H06	BOLD:AAI7588	Ichneumon	50.552	7.17
GMGMN1328-14	BIOUG17447-A11	BOLD:ACE3182	Ichneumon	50.552	7.17
GMGMQ1256-18	BIOUG42693-E09	BOLD:AAH1963	Dilleritomus	48.1648	11.4849
GMHKM299-15	BIOUG19609-C02	BOLD:ACT6099	NA	15.5311	-88.2749
GMNWG1488-14	BIOUG15087-F07	BOLD:AAN3593	Aoplus	63.405	10.383
GMOGC116-15	BIOUG22549-B05	BOLD:AAG7663	NA	48.473	-123.55
GMORK2145-15	BIOUG23771-C05	BOLD:AAH1974	NA	65.2791	-126.83
GMORK2280-15	BIOUG23772-F09	BOLD:AAM9124	NA	65.2791	-126.83
GMOTE347-15	BIOUG25364-G02	BOLD:ACI7755	NA	60.841	-135.208
GMOZX120-21	BIOUG64475-B11	BOLD:AAH7270	NA	60.781	-135.179
GMPAR671-18	BIOUG39370-C02	BOLD:ADU0438	NA	9.15097	-79.8471
GMRBI007-15	BIOUG25815-F03	BOLD:AAN7800	NA	32.8263	-117.134
GMSAA1319-13	BIOUG08929-D10	BOLD:ACL0471	NA	-26.026	27.545
JCCCD1006-16	BIOUG29879-H06	BOLD:ADA8497	Barichneumon	10.763	-85.334
JSHYN934-11	BIOUG01093-F06	BOLD:AAG7630	Linycus	44.621	-75.773
LKMSC194-16	NZAC04136948	BOLD:ACB7178	Aucklandella	-36.9188	174.603
NGNAR564-14	BIOUG10723-E03	BOLD:ACL9662	NA	50.643	-120.517
NOCLP2117-20	HymVM315	BOLD:AEI3200	Aoplus	67.299	14.604
NZHYM1162-11	NZAC04035394	BOLD:AAZ7718	Diadromus	-37.55	175.918
NZHYM1171-11	NZAC04036684	BOLD:AAH2020	Ichneumon	-36.723	174.739
OPPEE5374-17	BIOUG34013-B05	BOLD:ABA7991	NA	44.6337	-80.6983
OPPOE259-17	BIOUG33401-C12	BOLD:AAQ2900	NA	44.2829	-77.7963
PHMTX641-11	BIOUG00846-E09	BOLD:AAG7789	NA	43.537	-80.134
PLABZ083-19	BIOUG49466-B01	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLBDB048-20	BIOUG58141-E04	BOLD:ADA8497	Barichneumon	10.764	-85.335
PLFEA031-21	BIOUG59941-D06	BOLD:AAL1427	Diacantharius	10.76	-85.334
PLYAL469-20	BIOUG56804-C11	BOLD:ADA8497	Barichneumon	10.761	-85.335
RRMFE3032-15	BIOUG22570-E01	BOLD:AAU8706	NA	43.3736	-80.3652
SMTPJ499-14	BIOUG16108-C05	BOLD:AAG7695	NA	43.495	-80.624
SMTPL9272-15	BIOUG22001-F04	BOLD:ABA8078	NA	52.028	-113.948
SSJAF7627-13	BIOUG09406-B01	BOLD:AAU8227	NA	53.195	-117.914
SSPAA5000-13	BIOUG05855-A07	BOLD:AAZ7721	Diadromus	53.9055	-106.025
SSPAC5735-13	BIOUG08242-A11	BOLD:ACC9196	NA	53.7125	-106.048
BBHYG800-10	10BBHYM-0800	BOLD:AAG8099	NA	35.0761	-92.5464
BBYBM673-20	BIOUG62322-C08	BOLD:ACE4814	Ichneumon	60.878	-135.324
BCHYM7762-15	BC-ZSM-HYM-27762-F07	BOLD:ACG4851	Notosemus	49.097	13.201
CNEID3220-12	BIOUG03741-A01	BOLD:AAD5318	Ichneumon	53.685	-112.86
CNFNI484-14	BIOUG10874-A05	BOLD:ACL8000	NA	48.857	-64.376
CNNHE1930-14	BIOUG17472-F08	BOLD:AAK3167	Tycherus	61.606	-125.758
CNPKO1401-14	BIOUG14107-F11	BOLD:AAH7287	Ichneumon	48.601	-86.2893
CNTNK701-14	BIOUG13661-A06	BOLD:AAU8863	Coelichneumon	48.598	-53.9702
CNYOJ1839-15	BIOUG19685-B07	BOLD:AAH7255	Coelichneumon	51.365	-116.528
CRALC12137-21	BIOUG73336-H01	BOLD:AEN0230	ichneuMalaise01	9.015	-83.004
CRALC29360-21	BIOUG73002-B06	BOLD:AED0923	Setanta	9.015	-83.004
CRATA28807-22	BIOUG92292-C06	BOLD:AEM6739	ichneuMalaise01	9.016	-83.004
CRBOF2658-23	CBG-A10797-E11	BOLD:ADB7350	NA	10.7589	-85.0092
CRQUB17780-22	BIOUG81534-H05	BOLD:AEP3609	ichneuMalaise01	9.614	-83.819
CRQZA22949-22	BIOUG85451-B02	BOLD:AET0924	ichneuMalaise01	9.614	-83.818
CRQZB2646-22	BIOUG89684-H07	BOLD:AEP2718	ichneuMalaise01	9.614	-83.818
DTNHM8643-23	NHMUK015215142	BOLD:ACG3289	Ichneumon	50.9812	-1.08479
FBIIA237-10	BC ZSM HYM 02707	BOLD:AAD5318	Ichneumon	50.4	9.9
GBICH202-13	BC ZSM HYM 16352	BOLD:ACF9498	Asthenolabus	51.922	5.1184
GMBSP2941-18	BIOUG41327-C02	BOLD:ADL7865	NA	42.6381	23.298
GMGCC012-13	BIOUG04884-G10	BOLD:AAG7620	NA	35.6859	-83.4986
GMGMM481-14	BIOUG17301-H01	BOLD:ACC3506	Asthenolabus	50.552	7.17
GMPSE7014-23	BIOUG97759-F11	BOLD:AEX0278	Anisobas	35.274	72.004
GMSCE374-20	BIOUG51796-F04	BOLD:AAH2004	Phaeogenes	33.997	-119.716
HYCNG385-12	CNCHYM 014325	BOLD:ACF2810	Ichneumon	79.9667	-84.4667
HYCNG746-12	CNCHYM 09636	BOLD:ABX6129	Coelichneumon	51.083	10.4262
ICHFI1357-13	FICH-001642	BOLD:AAL2075	Diphyus	60.435	22.199
ICHFI1384-13	FICH-001669	BOLD:ABX5376	Crypteffigies	60.442	22.204
ICHFI785-12	FICH-000785	BOLD:ACE0916	Tycherus	60.28	22.597
JBLRB6859-23	BIOUG99915-B07	BOLD:ACL9662	Dicaelotus	44.745	-111.765
JSHYP506-11	BIOUG01291-G08	BOLD:AAG7633	NA	44.621	-75.773
NGNAX2245-14	BIOUG11323-B08	BOLD:ACN0981	NA	50.663	-120.504
OPPAM1140-17	BIOUG34123-D10	BOLD:AAG7645	Vulgichneumon	45.256100000000004	-77.1922
OPPCE7998-17	BIOUG34135-B06	BOLD:AAH2179	NA	44.8253	-79.9846
OPPCE9174-17	BIOUG34105-D01	BOLD:ACE8616	NA	44.8253	-79.9846
OPPEE4213-17	BIOUG33960-H07	BOLD:AAU8294	Asthenolabus	44.6337	-80.6983
OPPFS1099-17	BIOUG35312-E09	BOLD:AAG7732	NA	42.2628	-83.0725
OPPFS1400-17	BIOUG35315-G01	BOLD:AAH1974	NA	42.2628	-83.0725
OPPQG280-17	BIOUG34605-F10	BOLD:AAU8850	NA	44.5178	-76.5394
OPPZE816-17	BIOUG34341-G10	BOLD:AAU8756	Stenodontus	44.9954	-81.2334
PHMAL348-10	10PHMAL-0348	BOLD:AAU8321	NA	43.537	-80.134
PLAAU127-18	BIOUG44140-B11	BOLD:ACG6765	ichneuMalaise01	10.763	-85.334
PLAAY2855-18	BIOUG44237-F10	BOLD:ACG8381	Carinodes	10.763	-85.334
PLSAT040-20	BIOUG53731-D04	BOLD:ACG8381	Carinodes	10.763	-85.334
PLSBC068-20	BIOUG53758-E08	BOLD:ACG8317	Setanta	10.763	-85.334
PLUAP017-20	BIOUG53755-F08	BOLD:ACG8381	Carinodes	10.763	-85.334
PLWAH070-20	BIOUG55309-E07	BOLD:AAL1427	Diacantharius	10.763	-85.334
SMTPD612-13	BIOUG08378-D04	BOLD:ACF4223	NA	44.127	-81.144
SMTPM1694-15	BIOUG22042-H10	BOLD:AAH1974	NA	45.387	-61.501
SMTPM729-15	BIOUG22032-A08	BOLD:AAH1974	NA	49.669	-96.818
SMTPP5685-15	BIOUG25636-F09	BOLD:AAH1731	NA	53.0672	-132.066
SSBRB3914-14	BIOUG13244-F10	BOLD:AAH1859	Crypteffigies	46.808	-60.733
SSJAC529-13	BIOUG06118-C01	BOLD:ACE1324	Tycherus	53.195	-117.914
SSKJA3695-14	BIOUG15295-F12	BOLD:AAH2179	NA	44.457	-65.274
SSKOA2023-15	BIOUG20923-E10	BOLD:AEH1649	NA	46.812	-64.951
THAMJ5613-23	CBG-A00326-F07	BOLD:AFB0923	NA	19.205	101.081
TRIHM549-22	IAvH-TRI-FCZ0546	BOLD:AEU5990	Barichneumon	3.0675	-75.3694
TRIHM965-22	IAvH-TRI-FCZ0985	BOLD:AEU5990	Barichneumon	3.06417	-75.3731
TTHYW371-08	08BBHYM-0338	BOLD:AAH7258	NA	51.178	-115.606
TTMHY377-08	08TTML-0377	BOLD:ACE4814	Ichneumon	43.4464	-80.2512
AICH916-07	DHJPAR0017011	BOLD:AAW9626	Ichneumonine	10.982	-85.428
ASGLE1296-10	ASGLE2-0061	BOLD:AAH2174	Cratichneumon	45.5102	-76.9768
BBHYL593-10	10BBCHY-3547	BOLD:AAH7257	NA	50.765	-115.941
